loss
0.031462162733078
0.006090488750487566
0.005075797438621521
0.004849613644182682
0.004770495463162661
0.004758234601467848
0.004574252292513847
0.004754438530653715
0.00447425339370966
0.004296785220503807
0.004564257804304361
0.004086931701749563
0.004123126622289419
0.003997759893536568
0.003912637475878
0.00410325126722455
0.003741687163710594
0.003779394319280982
0.003954752814024687
0.0035106332506984472
0.0034202763345092535
0.003446477698162198
0.0034323176369071007
0.003146299859508872
0.0031598154455423355
0.003284924430772662
0.003045014338567853
0.0031858005095273256
0.002988690510392189
0.0030130173545330763
0.0028513541910797358
0.00276998826302588
0.0026891648303717375
0.0026959548704326153
0.0027285057585686445
0.002558371750637889
0.002524334704503417
0.002663360210135579
0.0027273078449070454
0.0025565854739397764
0.0025412654504179955
0.0024890347849577665
0.0024610033724457026
0.0026594623923301697
0.002551582409068942
0.0028150188736617565
0.002578406361863017
0.002583929570391774
0.0024799301754683256
0.0025895184371620417
0.002452063374221325
0.0024691950529813766
0.0027096436824649572
0.002517199143767357
0.0024413960054516792
0.002367074368521571
0.0026154671795666218
0.0025194184854626656
0.002475886372849345
0.002707847859710455
0.002508928533643484
0.002419424708932638
0.0024252873845398426
0.002445521531626582
0.0025757779367268085
0.002430509775876999
0.002474418142810464
0.0025800298899412155
0.0025953666772693396
0.0025539356283843517
0.0023927197325974703
0.0024541751481592655
0.0024369824677705765
0.0024825623258948326
0.0025224133860319853
0.00242157606408
0.0024774339981377125
0.0024348506703972816
0.002628139453008771
0.0024457434192299843
0.002585224574431777
0.002560720546171069
0.0025442903861403465
0.002469260012730956
0.002536315005272627
0.002488748636096716
0.0024257004261016846
0.002835267223417759
0.0023750592954456806
0.002356903627514839
0.0024034881498664618
0.0023935812059789896
0.0025394174735993147
0.002553393365815282
0.00243959529325366
0.0024984737392514944
0.0024716637562960386
0.002372692571952939
0.002445168560370803
0.0027100599836558104
